method,category_a,parameter_a,category_b,parameter_b,n,correlation,abs_correlation
spearman,renal,calcium,lipid,vldl,116,0.28267601717888796,0.28267601717888796
spearman,renal,calcium,lipid,triglycerides,115,0.28324639146036845,0.28324639146036845
spearman,renal,calcium,lipid,non_hdl,116,0.22122820461818885,0.22122820461818885
spearman,renal,calcium,lipid,tc_hdl_ratio,116,0.15847090577221698,0.15847090577221698
spearman,renal,calcium,lipid,trig_hdl_ratio,116,0.24057745392667165,0.24057745392667165
spearman,renal,calcium,lipid,ldl_hdl_ratio,116,0.17388960702020556,0.17388960702020556
spearman,renal,calcium,lipid,hdl_ldl_ratio,116,-0.1723140663540829,0.1723140663540829
spearman,renal,calcium,lipid,apo_a1,104,0.028929281082595334,0.028929281082595334
spearman,renal,calcium,lipid,apo_b,105,0.23964555519878242,0.23964555519878242
spearman,renal,calcium,lipid,apo_b_apo_a1_ratio,105,0.18987438788842165,0.18987438788842165
spearman,renal,calcium,lipid,lipoprotein_a,103,0.06810243528664507,0.06810243528664507
spearman,renal,bun_creatinine_ratio,lipid,total_cholesterol,114,0.007438791499644521,0.007438791499644521
spearman,renal,bun_creatinine_ratio,lipid,hdl,113,0.02677258622554765,0.02677258622554765
spearman,renal,bun_creatinine_ratio,lipid,ldl,114,0.03916024477180214,0.03916024477180214
spearman,renal,bun_creatinine_ratio,lipid,vldl,114,0.24979141354618348,0.24979141354618348
spearman,renal,bun_creatinine_ratio,lipid,triglycerides,113,0.2770722560765501,0.2770722560765501
spearman,renal,bun_creatinine_ratio,lipid,non_hdl,114,0.01271359775947421,0.01271359775947421
spearman,renal,bun_creatinine_ratio,lipid,tc_hdl_ratio,114,-0.002145644728813269,0.002145644728813269
spearman,renal,bun_creatinine_ratio,lipid,trig_hdl_ratio,114,0.1797186681085635,0.1797186681085635
spearman,renal,bun_creatinine_ratio,lipid,ldl_hdl_ratio,114,0.007245028954040318,0.007245028954040318
spearman,renal,bun_creatinine_ratio,lipid,hdl_ldl_ratio,114,-0.008797756183235396,0.008797756183235396
spearman,renal,bun_creatinine_ratio,lipid,apo_a1,102,0.06402968720287672,0.06402968720287672
spearman,renal,bun_creatinine_ratio,lipid,apo_b,103,0.12630862260966635,0.12630862260966635
spearman,renal,bun_creatinine_ratio,lipid,apo_b_apo_a1_ratio,103,0.05378315922762482,0.05378315922762482
spearman,renal,bun_creatinine_ratio,lipid,lipoprotein_a,103,0.11957539463577176,0.11957539463577176
spearman,renal,urea_creatinine_ratio,lipid,total_cholesterol,116,0.006232050674499007,0.006232050674499007
spearman,renal,urea_creatinine_ratio,lipid,hdl,115,0.0320043527576038,0.0320043527576038
spearman,renal,urea_creatinine_ratio,lipid,ldl,116,0.03301805222127684,0.03301805222127684
spearman,renal,urea_creatinine_ratio,lipid,vldl,116,0.23620724452475614,0.23620724452475614
spearman,renal,urea_creatinine_ratio,lipid,triglycerides,115,0.2625092480893528,0.2625092480893528
spearman,renal,urea_creatinine_ratio,lipid,non_hdl,116,0.007780769888857431,0.007780769888857431
spearman,renal,urea_creatinine_ratio,lipid,tc_hdl_ratio,116,-0.009771211411912189,0.009771211411912189
spearman,renal,urea_creatinine_ratio,lipid,trig_hdl_ratio,116,0.16817139485907837,0.16817139485907837
spearman,renal,urea_creatinine_ratio,lipid,ldl_hdl_ratio,116,-0.0005906700059296367,0.0005906700059296367
spearman,renal,urea_creatinine_ratio,lipid,hdl_ldl_ratio,116,-0.0006115620680592061,0.0006115620680592061
spearman,renal,urea_creatinine_ratio,lipid,apo_a1,104,0.06688011381924311,0.06688011381924311
spearman,renal,urea_creatinine_ratio,lipid,apo_b,105,0.12116177005502128,0.12116177005502128
spearman,renal,urea_creatinine_ratio,lipid,apo_b_apo_a1_ratio,105,0.050293931636272125,0.050293931636272125
spearman,renal,urea_creatinine_ratio,lipid,lipoprotein_a,103,0.11925590335160598,0.11925590335160598
spearman,renal,urine_creatinine,lipid,total_cholesterol,49,0.4177893534681097,0.4177893534681097
spearman,renal,urine_creatinine,lipid,hdl,49,-0.030333217780676016,0.030333217780676016
spearman,renal,urine_creatinine,lipid,ldl,49,0.4097381979459883,0.4097381979459883
spearman,renal,urine_creatinine,lipid,vldl,50,-0.11385627509344413,0.11385627509344413
spearman,renal,urine_creatinine,lipid,triglycerides,50,-0.1106174538467126,0.1106174538467126
spearman,renal,urine_creatinine,lipid,non_hdl,49,0.4181632653061224,0.4181632653061224
spearman,renal,urine_creatinine,lipid,tc_hdl_ratio,49,0.32022881661844066,0.32022881661844066
spearman,renal,urine_creatinine,lipid,trig_hdl_ratio,49,-0.06372611548286573,0.06372611548286573
spearman,renal,urine_creatinine,lipid,ldl_hdl_ratio,49,0.38715645873877697,0.38715645873877697
spearman,renal,urine_creatinine,lipid,hdl_ldl_ratio,49,-0.38671481309515887,0.38671481309515887
spearman,renal,urine_creatinine,lipid,apo_a1,48,-0.04120745034829877,0.04120745034829877
spearman,renal,urine_creatinine,lipid,apo_b,48,0.39027970992885674,0.39027970992885674
spearman,renal,urine_creatinine,lipid,apo_b_apo_a1_ratio,48,0.37368911816487155,0.37368911816487155
spearman,renal,urine_creatinine,lipid,lipoprotein_a,48,0.09406464573171282,0.09406464573171282
spearman,renal,urinary_microalbumin,lipid,total_cholesterol,49,0.029342723615996463,0.029342723615996463
spearman,renal,urinary_microalbumin,lipid,hdl,49,-0.10146818809798526,0.10146818809798526
spearman,renal,urinary_microalbumin,lipid,ldl,49,0.07548614782786704,0.07548614782786704
spearman,renal,urinary_microalbumin,lipid,vldl,50,-0.16523806098546656,0.16523806098546656
spearman,renal,urinary_microalbumin,lipid,triglycerides,50,-0.1638367933439586,0.1638367933439586
spearman,renal,urinary_microalbumin,lipid,non_hdl,49,0.07265306122448979,0.07265306122448979
spearman,renal,urinary_microalbumin,lipid,tc_hdl_ratio,49,0.14152970020190012,0.14152970020190012
spearman,renal,urinary_microalbumin,lipid,trig_hdl_ratio,49,-0.05382790379057113,0.05382790379057113
spearman,renal,urinary_microalbumin,lipid,ldl_hdl_ratio,49,0.12057129092419024,0.12057129092419024
spearman,renal,urinary_microalbumin,lipid,hdl_ldl_ratio,49,-0.14052137103748505,0.14052137103748505
spearman,renal,urinary_microalbumin,lipid,apo_a1,48,-0.20522287525239705,0.20522287525239705
spearman,renal,urinary_microalbumin,lipid,apo_b,48,0.08199838068631886,0.08199838068631886
spearman,renal,urinary_microalbumin,lipid,apo_b_apo_a1_ratio,48,0.208965110583676,0.208965110583676
spearman,renal,urinary_microalbumin,lipid,lipoprotein_a,48,0.1502428963562499,0.1502428963562499
spearman,renal,uacr,lipid,total_cholesterol,49,-0.2331598333938919,0.2331598333938919
spearman,renal,uacr,lipid,hdl,49,-0.036461140564650975,0.036461140564650975
spearman,renal,uacr,lipid,ldl,49,-0.183585986299417,0.183585986299417
spearman,renal,uacr,lipid,vldl,50,-0.14819083295587035,0.14819083295587035
spearman,renal,uacr,lipid,triglycerides,50,-0.14769807667331358,0.14769807667331358
spearman,renal,uacr,lipid,non_hdl,49,-0.1990816326530612,0.1990816326530612
spearman,renal,uacr,lipid,tc_hdl_ratio,49,-0.08582663277034418,0.08582663277034418
spearman,renal,uacr,lipid,trig_hdl_ratio,49,-0.06739967858516063,0.06739967858516063
spearman,renal,uacr,lipid,ldl_hdl_ratio,49,-0.14698457796139633,0.14698457796139633
spearman,renal,uacr,lipid,hdl_ldl_ratio,49,0.12365880651298687,0.12365880651298687
spearman,renal,uacr,lipid,apo_a1,48,-0.17167056390160831,0.17167056390160831
spearman,renal,uacr,lipid,apo_b,48,-0.1606299404437955,0.1606299404437955
spearman,renal,uacr,lipid,apo_b_apo_a1_ratio,48,-0.0367761029921363,0.0367761029921363
spearman,renal,uacr,lipid,lipoprotein_a,48,0.11246505825511191,0.11246505825511191
spearman,renal,creatinine,liver,alt,116,0.17448074081506185,0.17448074081506185
spearman,renal,creatinine,liver,ast,116,0.1270659220850707,0.1270659220850707
spearman,renal,creatinine,liver,ast_alt_ratio,116,-0.13416451721390274,0.13416451721390274
spearman,renal,creatinine,liver,alkaline_phosphatase,116,-0.04102646047990549,0.04102646047990549
spearman,renal,creatinine,liver,bilirubin_total,116,0.07796421135133669,0.07796421135133669
spearman,renal,creatinine,liver,bilirubin_direct,116,0.10711849479834379,0.10711849479834379
spearman,renal,creatinine,liver,bilirubin_indirect,116,0.055497964238678164,0.055497964238678164
spearman,renal,creatinine,liver,ggt,116,0.18898071502197025,0.18898071502197025
spearman,renal,creatinine,liver,total_protein,116,0.079454843250751,0.079454843250751
spearman,renal,creatinine,liver,albumin,116,0.030726928967350332,0.030726928967350332
spearman,renal,creatinine,liver,globulin,116,0.030843747638039567,0.030843747638039567
spearman,renal,creatinine,liver,albumin_globulin_ratio,116,0.013352619268777904,0.013352619268777904
spearman,renal,egfr,liver,alt,116,0.16318884168818504,0.16318884168818504
spearman,renal,egfr,liver,ast,116,0.10004292558413078,0.10004292558413078
spearman,renal,egfr,liver,ast_alt_ratio,116,-0.17023658609086084,0.17023658609086084
spearman,renal,egfr,liver,alkaline_phosphatase,116,0.01366606219772805,0.01366606219772805
spearman,renal,egfr,liver,bilirubin_total,116,0.11846218367450863,0.11846218367450863
spearman,renal,egfr,liver,bilirubin_direct,116,0.08045824343603314,0.08045824343603314
spearman,renal,egfr,liver,bilirubin_indirect,116,0.12859249809629394,0.12859249809629394
spearman,renal,egfr,liver,ggt,116,0.04052284979676668,0.04052284979676668
spearman,renal,egfr,liver,total_protein,116,0.021622957776818365,0.021622957776818365
spearman,renal,egfr,liver,albumin,116,0.21714695289995686,0.21714695289995686
spearman,renal,egfr,liver,globulin,116,-0.09102541153217987,0.09102541153217987
spearman,renal,egfr,liver,albumin_globulin_ratio,116,0.15072348165461355,0.15072348165461355
spearman,renal,bun,liver,alt,117,-0.14803811009098858,0.14803811009098858
spearman,renal,bun,liver,ast,117,-0.19632798260952122,0.19632798260952122
spearman,renal,bun,liver,ast_alt_ratio,117,0.007857243243636885,0.007857243243636885
spearman,renal,bun,liver,alkaline_phosphatase,117,0.14868712921928778,0.14868712921928778
spearman,renal,bun,liver,bilirubin_total,117,-0.16514929016273164,0.16514929016273164
spearman,renal,bun,liver,bilirubin_direct,117,-0.1852982027332761,0.1852982027332761
spearman,renal,bun,liver,bilirubin_indirect,117,-0.15877525694307268,0.15877525694307268
spearman,renal,bun,liver,ggt,117,-0.019708927558153875,0.019708927558153875
spearman,renal,bun,liver,total_protein,117,0.18489861953562745,0.18489861953562745
spearman,renal,bun,liver,albumin,117,-0.036946278971808064,0.036946278971808064
spearman,renal,bun,liver,globulin,117,0.22339289563294637,0.22339289563294637
spearman,renal,bun,liver,albumin_globulin_ratio,117,-0.19968480384245413,0.19968480384245413
spearman,renal,urea,liver,alt,117,-0.14803811009098858,0.14803811009098858
spearman,renal,urea,liver,ast,117,-0.19632798260952122,0.19632798260952122
spearman,renal,urea,liver,ast_alt_ratio,117,0.007857243243636885,0.007857243243636885
spearman,renal,urea,liver,alkaline_phosphatase,117,0.14868712921928778,0.14868712921928778
spearman,renal,urea,liver,bilirubin_total,117,-0.16514929016273164,0.16514929016273164
spearman,renal,urea,liver,bilirubin_direct,117,-0.1852982027332761,0.1852982027332761
spearman,renal,urea,liver,bilirubin_indirect,117,-0.15877525694307268,0.15877525694307268
spearman,renal,urea,liver,ggt,117,-0.019708927558153875,0.019708927558153875
spearman,renal,urea,liver,total_protein,117,0.18489861953562745,0.18489861953562745
spearman,renal,urea,liver,albumin,117,-0.036946278971808064,0.036946278971808064
spearman,renal,urea,liver,globulin,117,0.22339289563294637,0.22339289563294637
spearman,renal,urea,liver,albumin_globulin_ratio,117,-0.19968480384245413,0.19968480384245413
spearman,renal,uric_acid,liver,alt,117,0.22645920523701202,0.22645920523701202
spearman,renal,uric_acid,liver,ast,117,0.21150693967417064,0.21150693967417064
spearman,renal,uric_acid,liver,ast_alt_ratio,117,-0.1313971725112488,0.1313971725112488
spearman,renal,uric_acid,liver,alkaline_phosphatase,117,0.09438203937773633,0.09438203937773633
spearman,renal,uric_acid,liver,bilirubin_total,117,0.10935711413875773,0.10935711413875773
spearman,renal,uric_acid,liver,bilirubin_direct,117,0.1404949287910046,0.1404949287910046
spearman,renal,uric_acid,liver,bilirubin_indirect,117,0.08492737238673356,0.08492737238673356
spearman,renal,uric_acid,liver,ggt,117,0.3855717805188993,0.3855717805188993
spearman,renal,uric_acid,liver,total_protein,117,0.1564947780612415,0.1564947780612415
spearman,renal,uric_acid,liver,albumin,117,-0.025510940146082964,0.025510940146082964
spearman,renal,uric_acid,liver,globulin,117,0.17968946145389408,0.17968946145389408
spearman,renal,uric_acid,liver,albumin_globulin_ratio,117,-0.1741225407306732,0.1741225407306732
spearman,renal,calcium,liver,alt,117,0.22649791259888138,0.22649791259888138
spearman,renal,calcium,liver,ast,117,0.25763218684238237,0.25763218684238237
spearman,renal,calcium,liver,ast_alt_ratio,117,-0.12597377782127325,0.12597377782127325
spearman,renal,calcium,liver,alkaline_phosphatase,117,0.08658337127531819,0.08658337127531819
spearman,renal,calcium,liver,bilirubin_total,117,0.041873721628463687,0.041873721628463687
spearman,renal,calcium,liver,bilirubin_direct,117,-0.07121010745954187,0.07121010745954187
spearman,renal,calcium,liver,bilirubin_indirect,117,0.06345021364742968,0.06345021364742968
spearman,renal,calcium,liver,ggt,117,0.15241761768897083,0.15241761768897083
spearman,renal,calcium,liver,total_protein,117,0.4567175644541109,0.4567175644541109
spearman,renal,calcium,liver,albumin,117,0.46920445317303294,0.46920445317303294
spearman,renal,calcium,liver,globulin,117,0.18885560283083297,0.18885560283083297
spearman,renal,calcium,liver,albumin_globulin_ratio,117,0.06504530116839644,0.06504530116839644
spearman,renal,bun_creatinine_ratio,liver,alt,115,-0.2262531810539032,0.2262531810539032
spearman,renal,bun_creatinine_ratio,liver,ast,115,-0.21041251981162026,0.21041251981162026
spearman,renal,bun_creatinine_ratio,liver,ast_alt_ratio,115,0.10205301651147765,0.10205301651147765
spearman,renal,bun_creatinine_ratio,liver,alkaline_phosphatase,115,0.24625949940650332,0.24625949940650332
spearman,renal,bun_creatinine_ratio,liver,bilirubin_total,115,-0.13894627922842312,0.13894627922842312
spearman,renal,bun_creatinine_ratio,liver,bilirubin_direct,115,-0.2435612643520602,0.2435612643520602
spearman,renal,bun_creatinine_ratio,liver,bilirubin_indirect,115,-0.11038755236721205,0.11038755236721205
spearman,renal,bun_creatinine_ratio,liver,ggt,115,-0.14870351227904638,0.14870351227904638
spearman,renal,bun_creatinine_ratio,liver,total_protein,115,0.08593558896963992,0.08593558896963992
spearman,renal,bun_creatinine_ratio,liver,albumin,115,-0.03151714363444932,0.03151714363444932
spearman,renal,bun_creatinine_ratio,liver,globulin,115,0.14412852134446927,0.14412852134446927
spearman,renal,bun_creatinine_ratio,liver,albumin_globulin_ratio,115,-0.14416950614136842,0.14416950614136842
spearman,renal,urea_creatinine_ratio,liver,alt,117,-0.21660575429905735,0.21660575429905735
spearman,renal,urea_creatinine_ratio,liver,ast,117,-0.22166024135205106,0.22166024135205106
spearman,renal,urea_creatinine_ratio,liver,ast_alt_ratio,117,0.08809059945034188,0.08809059945034188
spearman,renal,urea_creatinine_ratio,liver,alkaline_phosphatase,117,0.23413207677157827,0.23413207677157827
spearman,renal,urea_creatinine_ratio,liver,bilirubin_total,117,-0.1283299949743126,0.1283299949743126
spearman,renal,urea_creatinine_ratio,liver,bilirubin_direct,117,-0.23017553909030955,0.23017553909030955
spearman,renal,urea_creatinine_ratio,liver,bilirubin_indirect,117,-0.09962804834409299,0.09962804834409299
spearman,renal,urea_creatinine_ratio,liver,ggt,117,-0.16760205610955659,0.16760205610955659
spearman,renal,urea_creatinine_ratio,liver,total_protein,117,0.07894953788508567,0.07894953788508567
spearman,renal,urea_creatinine_ratio,liver,albumin,117,-0.03434373724769077,0.03434373724769077
spearman,renal,urea_creatinine_ratio,liver,globulin,117,0.1367482781779989,0.1367482781779989
spearman,renal,urea_creatinine_ratio,liver,albumin_globulin_ratio,117,-0.1375689741023595,0.1375689741023595
spearman,renal,urine_creatinine,liver,alt,51,0.09013574660633483,0.09013574660633483
spearman,renal,urine_creatinine,liver,ast,50,0.03726379986187796,0.03726379986187796
spearman,renal,urine_creatinine,liver,ast_alt_ratio,50,-0.08655139538732444,0.08655139538732444
spearman,renal,urine_creatinine,liver,alkaline_phosphatase,50,-0.04389060963112945,0.04389060963112945
spearman,renal,urine_creatinine,liver,bilirubin_total,50,0.3041744952480484,0.3041744952480484
spearman,renal,urine_creatinine,liver,bilirubin_direct,50,0.31547956982177733,0.31547956982177733
spearman,renal,urine_creatinine,liver,bilirubin_indirect,50,0.28622904184397624,0.28622904184397624
spearman,renal,urine_creatinine,liver,ggt,50,0.27654261704681876,0.27654261704681876
spearman,renal,urine_creatinine,liver,total_protein,50,0.13462046632571673,0.13462046632571673
spearman,renal,urine_creatinine,liver,albumin,50,0.005043591282649836,0.005043591282649836
spearman,renal,urine_creatinine,liver,globulin,50,0.10546030879936676,0.10546030879936676
spearman,renal,urine_creatinine,liver,albumin_globulin_ratio,50,-0.07870650095492572,0.07870650095492572
spearman,renal,urinary_microalbumin,liver,alt,51,-0.005520361990950226,0.005520361990950226
spearman,renal,urinary_microalbumin,liver,ast,50,-0.012629354850095238,0.012629354850095238
spearman,renal,urinary_microalbumin,liver,ast_alt_ratio,50,0.045100865853883274,0.045100865853883274
spearman,renal,urinary_microalbumin,liver,alkaline_phosphatase,50,0.09176690919593916,0.09176690919593916
spearman,renal,urinary_microalbumin,liver,bilirubin_total,50,-0.0835374995635433,0.0835374995635433
spearman,renal,urinary_microalbumin,liver,bilirubin_direct,50,0.005349561908068634,0.005349561908068634
spearman,renal,urinary_microalbumin,liver,bilirubin_indirect,50,-0.10804449733251134,0.10804449733251134
spearman,renal,urinary_microalbumin,liver,ggt,50,0.1144297719087635,0.1144297719087635
spearman,renal,urinary_microalbumin,liver,total_protein,50,-0.03866196053949409,0.03866196053949409
spearman,renal,urinary_microalbumin,liver,albumin,50,-0.1550063720867716,0.1550063720867716
spearman,renal,urinary_microalbumin,liver,globulin,50,0.1311050286986663,0.1311050286986663
spearman,renal,urinary_microalbumin,liver,albumin_globulin_ratio,50,-0.24414391413429648,0.24414391413429648
spearman,renal,uacr,liver,alt,51,-0.09538461538461539,0.09538461538461539
spearman,renal,uacr,liver,ast,50,-0.09416792722827665,0.09416792722827665
spearman,renal,uacr,liver,ast_alt_ratio,50,0.10984630480067203,0.10984630480067203
spearman,renal,uacr,liver,alkaline_phosphatase,50,0.09887392257165814,0.09887392257165814
spearman,renal,uacr,liver,bilirubin_total,50,-0.26070040835615266,0.26070040835615266
spearman,renal,uacr,liver,bilirubin_direct,50,-0.1681497432184817,0.1681497432184817
